Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.0051611643,0.006620253,0.0
6.1,0.0051611643,0.006620253,0.0
6.2,0.0051611643,0.006620253,0.0
6.3,0.0028551589,0.0041784695,0.0
6.4,0.0028475097,0.004170314,0.0
6.5,0.0025153751,0.0038197078,0.0
6.6,0.0022488134,0.0035390698,0.0
6.7,0.0019270873,0.0030807122,0.0
6.8,0.0018074579,0.0029293783,0.0
6.9,0.0014436257,0.0024764063,0.0
7.0,0.0011197845,0.0020427795,0.0
7.1,8.87599E-4,0.0017127488,0.0
7.2,6.551642E-4,0.0014278922,0.0
7.3,5.802127E-4,0.0013335736,0.0
7.4,5.288041E-4,0.0012685689,0.0
7.5,5.007165E-4,0.0012294585,0.0
7.6,4.1366243E-4,0.0010439792,0.0
7.7,2.1681961E-4,5.9119944E-4,0.0
7.8,5.9829777E-5,1.3233261E-4,0.0
7.9,1.5252632E-5,2.1243073E-5,0.0
