Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.0024658558,0.0025282465,0.0
6.1,0.0024658558,0.0025282465,0.0
6.2,0.0024658558,0.0025282465,0.0
6.3,0.0024658558,0.0025282465,0.0
6.4,0.0024658558,0.0025282465,0.0
6.5,0.0024658558,0.0025282465,0.0
6.6,0.0024658558,0.0025282465,0.0
6.7,0.0018445229,0.0018922248,0.0
6.8,0.0018445229,0.0018922248,0.0
6.9,0.0015864341,0.001627618,0.0
7.0,0.0013238228,0.0013584767,0.0
7.1,0.0011691054,0.0011996378,0.0
7.2,8.61971E-4,8.8243413E-4,0.0
7.3,5.344801E-4,5.4452114E-4,0.0
7.4,4.6451724E-4,4.7227807E-4,0.0
7.5,3.3053322E-4,3.3390234E-4,0.0
7.6,1.3089196E-4,1.270527E-4,0.0
7.7,1.7130013E-5,1.1925703E-5,0.0
7.8,4.5786537E-6,2.9619737E-6,0.0
