Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.0021737402,0.0022208767,0.0
6.1,0.0021737402,0.0022208767,0.0
6.2,0.001802353,0.0018431649,0.0
6.3,0.001802353,0.0018431649,0.0
6.4,0.0016140083,0.0016516199,0.0
6.5,0.0016140083,0.0016516199,0.0
6.6,0.0015359579,0.0015721123,0.0
6.7,0.0014930099,0.0015283058,0.0
6.8,0.001459926,0.0014945131,0.0
6.9,0.0013302186,0.0013613544,0.0
7.0,0.0012036557,0.0012313443,0.0
7.1,0.0010916302,0.0011163604,0.0
7.2,0.0010281504,0.0010511148,0.0
7.3,8.7045657E-4,8.8863255E-4,0.0
7.4,7.55832E-4,7.70417E-4,0.0
7.5,6.399603E-4,6.506792E-4,0.0
7.6,4.828555E-4,4.8804661E-4,0.0
7.7,2.8364395E-4,2.8111206E-4,0.0
7.8,9.822522E-5,9.033802E-5,0.0
7.9,3.309513E-5,2.4299323E-5,0.0
8.0,6.56134E-6,3.3386816E-6,0.0
