Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.031998757,0.041082148,0.1
6.1,0.031973712,0.04105096,0.1
6.2,0.03195787,0.0410313,0.1
6.3,0.031930014,0.040996294,0.1
6.4,0.026858058,0.034393933,0.1
6.5,0.026794989,0.034314882,0.1
6.6,0.025795965,0.033006534,0.0
6.7,0.025208864,0.03226393,0.0
6.8,0.023553653,0.030108295,0.0
6.9,0.021390721,0.02731722,0.0
7.0,0.018568378,0.023660883,0.0
7.1,0.017270854,0.021973776,0.0
7.2,0.014822568,0.018768644,0.0
7.3,0.01366893,0.017245917,0.0
7.4,0.012310251,0.015483573,0.0
7.5,0.011305175,0.014181473,0.0
7.6,0.0072241887,0.009000417,0.0
7.7,0.0022130446,0.00268387,0.0
7.8,3.2059604E-4,3.671226E-4,0.0
