Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.0037164164,0.0038941153,0.0
6.1,0.0037164164,0.0038941153,0.0
6.2,0.0037164164,0.0038941153,0.0
6.3,0.0037164164,0.0038941153,0.0
6.4,0.0037164164,0.0038941153,0.0
6.5,0.0037164164,0.0038941153,0.0
6.6,0.0037164164,0.0038941153,0.0
6.7,0.0037164164,0.0038941153,0.0
6.8,0.0031045752,0.003249314,0.0
6.9,0.0011966228,0.001241918,0.0
7.0,0.0011716976,0.0012157148,0.0
7.1,0.0010389143,0.0010763396,0.0
7.2,7.575835E-4,7.844603E-4,0.0
7.3,4.6846745E-4,4.854255E-4,0.0
7.4,4.0566566E-4,4.203472E-4,0.0
7.5,2.7360884E-4,2.8377085E-4,0.0
7.6,8.08195E-5,8.39175E-5,0.0
