Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.0025613222,0.001565401,0.0
6.1,0.0025613222,0.001565401,0.0
6.2,0.002169499,0.0011638332,0.0
6.3,0.002169499,0.0011638332,0.0
6.4,0.0020208664,0.0010115282,0.0
6.5,0.001935883,9.248555E-4,0.0
6.6,0.0018271249,8.129453E-4,0.0
6.7,0.0017677402,7.5251E-4,0.0
6.8,0.0016918402,6.76272E-4,0.0
6.9,0.001628688,6.1214005E-4,0.0
7.0,0.0015610148,5.454511E-4,0.0
7.1,0.001432384,5.0196645E-4,0.0
7.2,0.0013519078,4.3350444E-4,0.0
7.3,0.0012785323,3.7776114E-4,0.0
7.4,0.0012176048,3.5936598E-4,0.0
7.5,0.0011138449,3.3791503E-4,0.0
7.6,8.5773255E-4,2.7340816E-4,0.0
7.7,7.120345E-4,2.288257E-4,0.0
7.8,5.47777E-4,2.1822788E-4,0.0
7.9,3.055336E-4,2.0616433E-4,0.0
8.0,2.3356717E-4,1.9552624E-4,0.0
8.1,1.3926817E-4,1.384276E-4,0.0
8.2,6.8869535E-6,4.1870476E-6,0.0
