Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.25176284,0.2373705,0.4
6.1,0.095613256,0.11262873,0.0
6.2,0.048019063,0.078564286,0.0
6.3,0.047285385,0.07725303,0.0
6.4,0.046568092,0.0762344,0.0
6.5,0.045878403,0.075186834,0.0
6.6,0.04493529,0.07388482,0.0
6.7,0.04457213,0.07331636,0.0
6.8,0.04443313,0.07309091,0.0
6.9,0.044283327,0.07284041,0.0
7.0,0.043669727,0.07178066,0.0
7.1,0.040013418,0.065078,0.0
7.2,0.0393371,0.06392983,0.0
7.3,0.038652334,0.06262739,0.0
7.4,0.03798529,0.061345864,0.0
7.5,0.03157923,0.048002467,0.0
7.6,0.031148417,0.04724984,0.0
7.7,0.026592141,0.03905765,0.0
7.8,0.024781305,0.036551926,0.0
7.9,0.020503636,0.028969903,0.0
8.0,0.015009012,0.017509885,0.0
8.1,0.009780403,0.007904028,0.0
8.2,0.0045001395,0.0022398732,0.0
8.3,0.0010342124,3.0144202E-4,0.0
