Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.02196019,0.024117358,0.1
6.1,0.02196019,0.024117358,0.1
6.2,0.02196019,0.024117358,0.1
6.3,0.01018413,0.009326825,0.0
6.4,0.008112748,0.006931418,0.0
6.5,0.007874036,0.0066718305,0.0
6.6,0.006737438,0.0052846866,0.0
6.7,0.006522954,0.0050384966,0.0
6.8,0.0063434686,0.0048331,0.0
6.9,0.00602425,0.004463626,0.0
7.0,0.0057049696,0.004110646,0.0
7.1,0.005323986,0.003727313,0.0
7.2,0.0048972913,0.0033291543,0.0
7.3,0.0042889426,0.002849714,0.0
7.4,0.0039222343,0.002558702,0.0
7.5,0.003203666,0.0020009147,0.0
7.6,0.0028437122,0.0017256311,0.0
7.7,0.0021722503,0.0011837586,0.0
7.8,1.1839878E-4,4.7591875E-5,0.0
7.9,3.4838679E-6,1.7668759E-6,0.0
