Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.029742775,0.048512354,0.0
6.1,0.029742775,0.048512354,0.0
6.2,0.029197963,0.04764484,0.0
6.3,0.026785625,0.04388885,0.0
6.4,0.024287801,0.039469738,0.0
6.5,0.015325619,0.023543313,0.0
6.6,0.010610655,0.015218686,0.0
6.7,0.009340706,0.013011602,0.0
6.8,0.008384023,0.011214677,0.0
6.9,0.006716994,0.008742703,0.0
7.0,0.005106334,0.006481673,0.0
7.1,0.004211805,0.005347675,0.0
7.2,0.0032649285,0.004167719,0.0
7.3,0.0019163118,0.0024833495,0.0
7.4,0.0014622464,0.0019033885,0.0
7.5,0.0012816609,0.0016652608,0.0
7.6,9.2382677E-4,0.0011984849,0.0
7.7,2.708347E-4,3.507163E-4,0.0
