Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.02488006,0.029541172,0.0
6.1,0.009242975,0.010722278,0.0
6.2,0.009242975,0.010722278,0.0
6.3,0.007027647,0.0081040375,0.0
6.4,0.005655863,0.0064918357,0.0
6.5,0.0041473247,0.004731869,0.0
6.6,0.0034543579,0.0039170794,0.0
6.7,0.0024981452,0.0027929852,0.0
6.8,0.0022842865,0.0025558954,0.0
6.9,0.001423255,0.0015858265,0.0
7.0,9.902435E-4,0.001096762,0.0
7.1,7.786704E-4,8.5870014E-4,0.0
7.2,5.576765E-4,6.094284E-4,0.0
7.3,4.5784327E-4,5.0351967E-4,0.0
7.4,3.942468E-4,4.3827004E-4,0.0
7.5,2.9151395E-4,3.2463713E-4,0.0
