Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.03488314,0.04451981,0.0
6.1,0.03488314,0.04451981,0.0
6.2,0.03488314,0.04451981,0.0
6.3,0.03488314,0.04451981,0.0
6.4,0.023630321,0.029058529,0.0
6.5,0.023630321,0.029058529,0.0
6.6,0.016672665,0.019584099,0.0
6.7,0.012525126,0.0142811965,0.0
6.8,0.011318169,0.0128325,0.0
6.9,0.010743194,0.01216267,0.0
7.0,0.010435291,0.011808678,0.0
7.1,0.009464677,0.010701118,0.0
7.2,0.009103506,0.010301086,0.0
7.3,0.008172729,0.009287348,0.0
7.4,0.007515317,0.00855605,0.0
7.5,0.00693033,0.007911439,0.0
7.6,0.005567309,0.006389353,0.0
7.7,0.0030941102,0.0035402775,0.0
7.8,0.001127572,0.0012098865,0.0
7.9,2.5870028E-4,2.715404E-4,0.0
