Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.13367249,0.20776126,0.2
6.1,0.123940155,0.201325,0.2
6.2,0.12148927,0.198051,0.2
6.3,0.11405133,0.1915139,0.2
6.4,0.100537635,0.16869049,0.2
6.5,0.0922623,0.15771115,0.2
6.6,0.08291132,0.14632933,0.2
6.7,0.07153955,0.1335551,0.2
6.8,0.06225166,0.121949136,0.2
6.9,0.05014893,0.111193106,0.1
7.0,0.037471764,0.09599963,0.1
7.1,0.03675245,0.09471841,0.1
7.2,0.033177625,0.08670781,0.1
7.3,0.031268585,0.08097837,0.1
7.4,0.02167372,0.053022567,0.0
7.5,0.016201803,0.038480766,0.0
7.6,0.011967761,0.027935749,0.0
7.7,0.007582182,0.018097198,0.0
7.8,0.0053875,0.013864473,0.0
7.9,0.004237258,0.009875545,0.0
8.0,0.0036135751,0.007998345,0.0
8.1,0.0017874148,0.0027633978,0.0
8.2,7.775182E-4,8.209013E-4,0.0
8.3,1.344007E-5,5.1960064E-6,0.0
