Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.00870863,0.01164738,0.0
6.1,0.00870863,0.01164738,0.0
6.2,0.00870863,0.01164738,0.0
6.3,0.00870863,0.01164738,0.0
6.4,0.00870863,0.01164738,0.0
6.5,0.00870863,0.01164738,0.0
6.6,0.0051576863,0.0077596456,0.0
6.7,0.0051576863,0.0077596456,0.0
6.8,0.004321559,0.006861695,0.0
6.9,0.0042607468,0.0067956457,0.0
7.0,0.0037367654,0.0061851167,0.0
7.1,0.0037327618,0.006180314,0.0
7.2,0.0036796255,0.00610571,0.0
7.3,0.0036566744,0.0060787955,0.0
7.4,0.0036391679,0.0060591577,0.0
7.5,0.0036195726,0.0060378495,0.0
7.6,0.0036078666,0.006018607,0.0
7.7,0.0033317201,0.0054918854,0.0
7.8,0.0030563495,0.005000923,0.0
7.9,0.0019374699,0.003098361,0.0
8.0,5.6878536E-4,5.4811186E-4,0.0
8.1,1.4032227E-4,4.0573654E-5,0.0
8.2,2.7637393E-6,8.8398383E-7,0.0
