Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,7.316453E-4,7.548209E-4,0.0
6.1,7.316453E-4,7.548209E-4,0.0
6.2,7.316453E-4,7.548209E-4,0.0
6.3,7.316453E-4,7.548209E-4,0.0
6.4,3.3933815E-4,3.5922928E-4,0.0
6.5,3.3933815E-4,3.5922928E-4,0.0
6.6,3.0288487E-4,3.2253435E-4,0.0
6.7,2.9953578E-4,3.1916137E-4,0.0
6.8,2.7647841E-4,2.9139692E-4,0.0
6.9,2.516747E-4,2.6317968E-4,0.0
7.0,2.2572262E-4,2.3336291E-4,0.0
7.1,1.950692E-4,1.9481353E-4,0.0
7.2,1.6483181E-4,1.5988808E-4,0.0
7.3,1.18322445E-4,1.0285667E-4,0.0
7.4,6.415427E-5,3.8862527E-5,0.0
7.5,5.198549E-5,2.5137038E-5,0.0
7.6,4.2398857E-5,1.635993E-5,0.0
7.7,2.7033753E-5,4.8379347E-6,0.0
7.8,1.3730719E-5,8.474121E-7,0.0
7.9,6.4848123E-6,1.2367843E-7,0.0
8.0,3.1068191E-6,5.1434885E-8,0.0
8.1,6.56733E-7,2.4942088E-8,0.0
