Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.0069992766,0.010867483,0.0
6.1,0.0069992766,0.010867483,0.0
6.2,0.0069992766,0.010867483,0.0
6.3,0.0069992766,0.010867483,0.0
6.4,0.0069992766,0.010867483,0.0
6.5,0.006993862,0.010861801,0.0
6.6,0.006798926,0.010663217,0.0
6.7,0.0067863287,0.010650567,0.0
6.8,0.0067110364,0.010572594,0.0
6.9,0.006691564,0.0105518615,0.0
7.0,0.0064990623,0.01025183,0.0
7.1,0.0064762887,0.010223927,0.0
7.2,0.006243344,0.009910383,0.0
7.3,0.0062021962,0.009844747,0.0
7.4,0.006039923,0.009537089,0.0
7.5,0.005742567,0.008917533,0.0
7.6,0.005578433,0.008646224,0.0
7.7,0.0048285574,0.00738698,0.0
7.8,0.0030398308,0.00487568,0.0
7.9,0.002444295,0.003662001,0.0
8.0,0.0015417566,0.0020565,0.0
8.1,8.54155E-4,9.0499985E-4,0.0
8.2,3.6326164E-4,1.6817737E-4,0.0
8.3,9.3270784E-5,3.0298113E-5,0.0
