Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.0015253217,0.0013061801,0.0
6.1,8.7255245E-4,6.4020784E-4,0.0
6.2,8.7255245E-4,6.4020784E-4,0.0
6.3,5.96957E-4,3.5996252E-4,0.0
6.4,5.96957E-4,3.5996252E-4,0.0
6.5,5.938936E-4,3.5687015E-4,0.0
6.6,5.8243104E-4,3.4529014E-4,0.0
6.7,5.7892315E-4,3.417548E-4,0.0
6.8,5.77846E-4,3.406704E-4,0.0
6.9,5.750759E-4,3.3788464E-4,0.0
7.0,5.734383E-4,3.365383E-4,0.0
7.1,4.3480762E-4,2.2738497E-4,0.0
7.2,4.066187E-4,2.064934E-4,0.0
7.3,2.6174777E-4,1.3202336E-4,0.0
7.4,1.2526344E-4,6.4003034E-5,0.0
7.5,1.0573345E-5,8.389136E-6,0.0
7.6,7.759697E-7,7.864859E-7,0.0
7.7,7.8754645E-8,7.9942E-8,0.0
