Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.015640736,0.017308237,0.1
6.1,0.015640736,0.017308237,0.1
6.2,0.015640736,0.017308237,0.1
6.3,0.01479908,0.016352024,0.1
6.4,0.01479908,0.016352024,0.1
6.5,0.014230782,0.015704945,0.1
6.6,0.013544982,0.014903021,0.1
6.7,0.012701893,0.013925685,0.1
6.8,0.011539802,0.012696895,0.1
6.9,0.010331288,0.011354172,0.1
7.0,0.009531168,0.010473421,0.1
7.1,0.009176437,0.010068775,0.1
7.2,0.008511325,0.009244072,0.1
7.3,0.0075480095,0.00813344,0.1
7.4,0.0066837464,0.00720314,0.1
7.5,0.006054099,0.006534239,0.0
7.6,0.0015676835,0.001691949,0.0
