Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.008315164,0.0084435735,0.0
6.1,0.008315164,0.0084435735,0.0
6.2,0.008315164,0.0084435735,0.0
6.3,0.0040577264,0.004052381,0.0
6.4,0.0040577264,0.004052381,0.0
6.5,0.00310811,0.0030787683,0.0
6.6,0.002727864,0.0026892005,0.0
6.7,0.002387038,0.0023394818,0.0
6.8,0.002124804,0.0020702437,0.0
6.9,0.0018637994,0.001802072,0.0
7.0,0.0015776722,0.0015083958,0.0
7.1,0.0013484878,0.0012728324,0.0
7.2,0.0011203039,0.0010376882,0.0
7.3,8.967956E-4,8.0760056E-4,0.0
7.4,6.6532596E-4,5.705152E-4,0.0
7.5,4.6148215E-4,3.6237133E-4,0.0
7.6,2.760573E-4,1.7753731E-4,0.0
7.7,1.547672E-4,6.660202E-5,0.0
7.8,6.527006E-5,1.2089296E-5,0.0
7.9,3.2420594E-5,4.932136E-6,0.0
8.0,3.090965E-6,7.59717E-7,0.0
