Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.004976464,0.0030872806,0.0
6.1,0.004976464,0.0030872806,0.0
6.2,0.0043551093,0.0024398055,0.0
6.3,0.0043551093,0.0024398055,0.0
6.4,0.0040451903,0.0021166636,0.0
6.5,0.0039959005,0.0020645247,0.0
6.6,0.003918452,0.001984047,0.0
6.7,0.003381786,0.0014337634,0.0
6.8,0.0032761577,0.0013231015,0.0
6.9,0.0031760489,0.0012227964,0.0
7.0,0.0029001853,9.734377E-4,0.0
7.1,0.0020217493,7.113295E-4,0.0
7.2,0.0019307317,6.513885E-4,0.0
7.3,0.0018390282,6.0541317E-4,0.0
7.4,0.0017574639,5.75118E-4,0.0
7.5,0.001589997,5.235836E-4,0.0
7.6,0.0011566412,3.6832385E-4,0.0
7.7,9.137166E-4,2.7865628E-4,0.0
7.8,5.9877743E-4,2.4720558E-4,0.0
7.9,3.1904536E-4,2.2607729E-4,0.0
8.0,2.4270554E-4,2.1136618E-4,0.0
8.1,1.4830762E-4,1.2582897E-4,0.0
8.2,2.9145367E-5,1.5985104E-5,0.0
8.3,5.4115542E-8,2.1287073E-8,0.0
