Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.031998757,0.040603098,0.0
6.1,0.031973712,0.040572226,0.0
6.2,0.03195787,0.04055276,0.0
6.3,0.031930014,0.04051812,0.0
6.4,0.026858058,0.033994492,0.0
6.5,0.026794989,0.03391626,0.0
6.6,0.025795965,0.032623913,0.0
6.7,0.025208864,0.031889293,0.0
6.8,0.023553653,0.029760579,0.0
6.9,0.021390721,0.027003033,0.0
7.0,0.018568378,0.0233914,0.0
7.1,0.017270854,0.021725245,0.0
7.2,0.014822568,0.018563235,0.0
7.3,0.01366893,0.017059905,0.0
7.4,0.012310251,0.015318881,0.0
7.5,0.011305175,0.014032434,0.0
7.6,0.0072241887,0.008909481,0.0
7.7,0.0022130446,0.0026603178,0.0
7.8,3.2059604E-4,3.6483927E-4,0.0
