Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.0064745755,0.0065121893,0.0
6.1,0.0064745755,0.0065121893,0.0
6.2,0.0064745755,0.0065121893,0.0
6.3,0.0064745755,0.0065121893,0.0
6.4,0.0064653796,0.0065021873,0.0
6.5,0.0058488925,0.0058525424,0.0
6.6,0.005844661,0.005847954,0.0
6.7,0.0058422405,0.005845245,0.0
6.8,0.005335517,0.0052853376,0.0
6.9,0.0048161,0.004713167,0.0
7.0,0.004412184,0.004272747,0.0
7.1,0.0034605677,0.0032436443,0.0
7.2,0.0028912104,0.002643407,0.0
7.3,0.0022442779,0.0020490575,0.0
7.4,0.0014886294,0.0013978325,0.0
7.5,0.0010392254,9.816431E-4,0.0
7.6,7.0159987E-4,6.3144194E-4,0.0
7.7,4.0083472E-4,3.229349E-4,0.0
7.8,1.907578E-4,1.2410834E-4,0.0
7.9,3.9145907E-5,2.7399808E-5,0.0
