Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.011494373,0.012447177,0.0
6.1,0.011494373,0.012447177,0.0
6.2,0.011494373,0.012447177,0.0
6.3,0.011494373,0.012447177,0.0
6.4,0.011494373,0.012447177,0.0
6.5,0.011494373,0.012447177,0.0
6.6,0.011494373,0.012447177,0.0
6.7,0.005516363,0.005897906,0.0
6.8,0.0053323656,0.0057000946,0.0
6.9,0.0047108172,0.005029783,0.0
7.0,0.004505487,0.0048099468,0.0
7.1,0.004368766,0.0046641976,0.0
7.2,0.00310772,0.0033072282,0.0
7.3,0.0025417898,0.0027030571,0.0
7.4,0.002024039,0.002151153,0.0
7.5,7.036218E-4,7.4220286E-4,0.0
7.6,3.1605794E-4,3.303769E-4,0.0
7.7,1.1567579E-4,1.175958E-4,0.0
7.8,1.1277344E-5,8.045825E-6,0.0
