Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,5.817369E-4,5.327403E-4,0.0
6.1,5.817369E-4,5.327403E-4,0.0
6.2,5.817369E-4,5.327403E-4,0.0
6.3,5.817369E-4,5.327403E-4,0.0
6.4,5.817369E-4,5.327403E-4,0.0
6.5,5.817369E-4,5.327403E-4,0.0
6.6,5.817369E-4,5.327403E-4,0.0
6.7,5.817369E-4,5.327403E-4,0.0
6.8,5.0121103E-4,4.518558E-4,0.0
6.9,4.7607176E-4,4.2657516E-4,0.0
7.0,4.3513824E-4,3.8542587E-4,0.0
7.1,3.9255986E-4,3.4260078E-4,0.0
7.2,3.653771E-4,3.1529204E-4,0.0
7.3,3.3652913E-4,2.8660998E-4,0.0
7.4,3.0286296E-4,2.5307704E-4,0.0
7.5,2.766784E-4,2.2731E-4,0.0
7.6,2.4538804E-4,1.9749983E-4,0.0
7.7,1.9758838E-4,1.513123E-4,0.0
7.8,1.5328811E-4,1.1762982E-4,0.0
7.9,1.1087401E-4,9.0444344E-5,0.0
8.0,7.634422E-5,7.314476E-5,0.0
8.1,3.9785013E-5,4.519903E-5,0.0
8.2,2.9032954E-6,2.4807325E-6,0.0
