Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.25113493,0.40581414,0.4
6.1,0.19899574,0.32400557,0.3
6.2,0.19899574,0.32400557,0.3
6.3,0.1572094,0.25478473,0.3
6.4,0.13331394,0.21339898,0.3
6.5,0.11764851,0.1859382,0.2
6.6,0.10390546,0.16137126,0.2
6.7,0.063599944,0.0846144,0.1
6.8,0.057586733,0.07123426,0.1
6.9,0.050480947,0.05699401,0.1
7.0,0.04671385,0.049910035,0.1
7.1,0.042312626,0.04196504,0.1
7.2,0.040011603,0.0381109,0.1
7.3,0.035303112,0.028808257,0.1
7.4,0.02823963,0.01720984,0.0
7.5,0.020197518,0.005077832,0.0
7.6,0.018819444,0.0039688554,0.0
7.7,0.016209139,0.0018220902,0.0
7.8,0.011461443,0.0010622262,0.0
7.9,0.006573958,8.136332E-4,0.0
8.0,0.0034144172,6.5929664E-4,0.0
8.1,0.0016639848,5.378398E-4,0.0
8.2,0.0011052513,4.1137985E-4,0.0
8.3,3.9318635E-4,1.6072844E-4,0.0
