Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.05023708,0.08321917,0.0
6.1,0.05023708,0.08321917,0.0
6.2,0.05023708,0.08321917,0.0
6.3,0.05023708,0.08321917,0.0
6.4,0.05023708,0.08321917,0.0
6.5,0.050156746,0.083099656,0.0
6.6,0.050156746,0.083099656,0.0
6.7,0.050125998,0.08305387,0.0
6.8,0.05008251,0.0829873,0.0
6.9,0.049980022,0.08284287,0.0
7.0,0.04976007,0.082533374,0.0
7.1,0.04941613,0.08208988,0.0
7.2,0.049176537,0.08177688,0.0
7.3,0.04899759,0.08156951,0.0
7.4,0.04882661,0.08130696,0.0
7.5,0.048669744,0.08107076,0.0
7.6,0.047957025,0.079551466,0.0
7.7,0.04189639,0.068462335,0.0
7.8,0.037304975,0.062252037,0.0
7.9,0.02772022,0.043408938,0.0
8.0,0.017935853,0.023563465,0.0
8.1,0.009943757,0.008236782,0.0
8.2,0.0045001395,0.0022398732,0.0
8.3,0.0010342124,3.0144202E-4,0.0
