Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.0017998833,0.0014634416,0.0
6.1,0.0017998833,0.0014634416,0.0
6.2,0.0017998833,0.0014634416,0.0
6.3,0.0017998833,0.0014634416,0.0
6.4,0.0017998833,0.0014634416,0.0
6.5,0.0017998833,0.0014634416,0.0
6.6,0.0017998833,0.0014634416,0.0
6.7,0.0017998833,0.0014634416,0.0
6.8,0.001766592,0.0014293272,0.0
6.9,0.0017044931,0.0013668368,0.0
7.0,0.0016927607,0.0013557348,0.0
7.1,0.0016612876,0.0013272929,0.0
7.2,0.0015756298,0.0012476109,0.0
7.3,0.0014534845,0.0011534224,0.0
7.4,0.0012824474,0.001000293,0.0
7.5,0.0010048538,7.481095E-4,0.0
7.6,6.055767E-4,4.2333425E-4,0.0
7.7,2.6695454E-4,1.4106158E-4,0.0
7.8,6.05567E-6,5.100409E-6,0.0
