Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.0069569005,0.005649873,0.0
6.1,0.0069569005,0.005649873,0.0
6.2,0.0069569005,0.005649873,0.0
6.3,0.0069569005,0.005649873,0.0
6.4,0.0069569005,0.005649873,0.0
6.5,0.006582173,0.0052513196,0.0
6.6,0.006582173,0.0052513196,0.0
6.7,0.0065024206,0.005166551,0.0
6.8,0.006477792,0.0051418776,0.0
6.9,0.006358865,0.0050249286,0.0
7.0,0.006153469,0.0048214155,0.0
7.1,0.005949879,0.0046086693,0.0
7.2,0.0056383642,0.004305862,0.0
7.3,0.005413687,0.004110477,0.0
7.4,0.0050843097,0.0037974855,0.0
7.5,0.004522561,0.0032999723,0.0
7.6,0.003308182,0.002257574,0.0
7.7,0.0024089129,0.0014853029,0.0
7.8,0.0016758774,9.854452E-4,0.0
7.9,5.4208096E-4,2.8425688E-4,0.0
8.0,6.318537E-5,3.3493016E-5,0.0
