Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.010991322,0.012368738,0.0
6.1,0.010991322,0.012368738,0.0
6.2,0.010991322,0.012368738,0.0
6.3,0.010991322,0.012368738,0.0
6.4,0.005717147,0.0063377162,0.0
6.5,0.005717147,0.0063377162,0.0
6.6,0.0054730466,0.006064433,0.0
6.7,0.004056071,0.0044916254,0.0
6.8,0.0039499826,0.004375232,0.0
6.9,0.0034400085,0.0038100574,0.0
7.0,0.0027981328,0.0031015663,0.0
7.1,0.0023289204,0.0025832045,0.0
7.2,0.0014773258,0.0016400071,0.0
7.3,3.6563876E-4,4.0324125E-4,0.0
7.4,1.6238733E-5,1.6706255E-5,0.0
