Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.021518968,0.024118688,0.0
6.1,0.009028391,0.008686183,0.0
6.2,0.007600669,0.007051881,0.0
6.3,0.00704657,0.006438149,0.0
6.4,0.006810953,0.006178747,0.0
6.5,0.006372592,0.0056986543,0.0
6.6,0.0059059616,0.005189802,0.0
6.7,0.005652734,0.004907846,0.0
6.8,0.005550127,0.004795617,0.0
6.9,0.005224364,0.00443044,0.0
7.0,0.00496445,0.004138039,0.0
7.1,0.004792784,0.0039458196,0.0
7.2,0.0039775306,0.0030588722,0.0
7.3,0.0037758215,0.0028865272,0.0
7.4,0.0033286542,0.002538602,0.0
7.5,0.0028027708,0.0021100705,0.0
7.6,0.0021511333,0.0015961456,0.0
7.7,0.0013248142,9.452492E-4,0.0
7.8,2.5359896E-4,1.8176645E-4,0.0
7.9,1.0682209E-5,6.5151344E-6,0.0
8.0,2.3185949E-6,1.0274523E-6,0.0
