Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.042463828,0.10550623,0.1
6.1,0.042463828,0.10550623,0.1
6.2,0.042463828,0.10550623,0.1
6.3,0.042463828,0.10550623,0.1
6.4,0.041180745,0.1035112,0.1
6.5,0.041180745,0.1035112,0.1
6.6,0.03897764,0.10008391,0.1
6.7,0.038081564,0.09860584,0.1
6.8,0.03774495,0.097915195,0.1
6.9,0.037253562,0.09687155,0.1
7.0,0.03638325,0.094996355,0.1
7.1,0.036010686,0.09425073,0.1
7.2,0.035111405,0.09247427,0.1
7.3,0.033966612,0.08904897,0.1
7.4,0.02628654,0.06685476,0.0
7.5,0.020299247,0.050763037,0.0
7.6,0.0154556995,0.038534105,0.0
7.7,0.010967582,0.02846701,0.0
7.8,0.0097791655,0.024913203,0.0
7.9,0.007877152,0.01862468,0.0
8.0,0.005933798,0.013390384,0.0
8.1,0.0022677942,0.003225438,0.0
8.2,0.0012016051,0.0011737656,0.0
8.3,2.7144665E-4,1.3208626E-4,0.0
