Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.090090066,0.16041513,0.2
6.1,0.090090066,0.16041513,0.2
6.2,0.090090066,0.16041513,0.2
6.3,0.08643075,0.15445463,0.2
6.4,0.081704415,0.1464588,0.1
6.5,0.078181036,0.14085636,0.0
6.6,0.07067384,0.12814407,0.0
6.7,0.058094822,0.10738393,0.0
6.8,0.047804173,0.08800933,0.0
6.9,0.028553981,0.05115785,0.0
7.0,0.022015138,0.0395389,0.0
7.1,0.017101998,0.030331189,0.0
7.2,0.015458403,0.027446795,0.0
7.3,0.012733313,0.022236476,0.0
7.4,0.009866194,0.016984303,0.0
7.5,0.006648007,0.011312067,0.0
7.6,0.0025092314,0.0042932346,0.0
7.7,3.1739488E-4,5.397654E-4,0.0
7.8,2.3760769E-4,4.3378383E-4,0.0
7.9,1.7226185E-4,3.277492E-4,0.0
8.0,1.2245761E-4,2.4362307E-4,0.0
8.1,6.199812E-5,1.16396586E-4,0.0
