Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.006091637,0.004509406,0.0
6.1,0.006091637,0.004509406,0.0
6.2,0.006091637,0.004509406,0.0
6.3,0.006091637,0.004509406,0.0
6.4,0.006091637,0.004509406,0.0
6.5,0.006091637,0.004509406,0.0
6.6,0.0060607214,0.004474512,0.0
6.7,0.0060607214,0.004474512,0.0
6.8,0.0059528816,0.0043627005,0.0
6.9,0.005879169,0.0042840745,0.0
7.0,0.0057843104,0.00419007,0.0
7.1,0.005622267,0.0040282365,0.0
7.2,0.0053745564,0.0037817804,0.0
7.3,0.005008285,0.003511973,0.0
7.4,0.0047600917,0.0033099821,0.0
7.5,0.0041598766,0.002800498,0.0
7.6,0.0036227088,0.002371998,0.0
7.7,0.0021660565,0.0011793338,0.0
7.8,1.17902506E-4,4.732146E-5,0.0
7.9,3.4838679E-6,1.7668759E-6,0.0
