Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.016536033,0.014405708,0.0
6.1,0.010978713,0.009086869,0.0
6.2,0.008414844,0.006898489,0.0
6.3,0.0070501505,0.005789871,0.0
6.4,0.006304447,0.0051812143,0.0
6.5,0.0059054173,0.00485369,0.0
6.6,0.0051267436,0.0042163953,0.0
6.7,0.004610224,0.0037935034,0.0
6.8,0.003994821,0.0033134073,0.0
6.9,0.0034038287,0.0028294083,0.0
7.0,0.0028451765,0.0023683743,0.0
7.1,0.002336181,0.0019443638,0.0
7.2,0.0014712457,0.0012564603,0.0
7.3,0.001076635,9.1566326E-4,0.0
7.4,8.8561967E-4,7.435899E-4,0.0
7.5,7.1134215E-4,5.836483E-4,0.0
7.6,5.113757E-4,3.9521581E-4,0.0
7.7,3.123022E-4,2.0435899E-4,0.0
7.8,1.522967E-4,7.6148266E-5,0.0
7.9,6.2914136E-5,2.2250748E-5,0.0
8.0,1.7639674E-6,4.018799E-7,0.0
