Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.022083808,0.027940474,0.0
6.1,0.01760369,0.022004455,0.0
6.2,0.01760369,0.022004455,0.0
6.3,0.013452509,0.01657537,0.0
6.4,0.01097266,0.013416099,0.0
6.5,0.010397541,0.012703566,0.0
6.6,0.009552629,0.011664362,0.0
6.7,0.009288026,0.011343747,0.0
6.8,0.0069538904,0.008475754,0.0
6.9,0.005551645,0.006760339,0.0
7.0,0.004247444,0.005175832,0.0
7.1,0.0032021382,0.003924429,0.0
7.2,0.0024564038,0.0030426073,0.0
7.3,0.0012132627,0.0015180119,0.0
7.4,6.9446466E-4,8.8186393E-4,0.0
7.5,5.405776E-4,6.9078594E-4,0.0
7.6,4.050734E-4,5.1727827E-4,0.0
7.7,8.8322755E-5,1.1364728E-4,0.0
