Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.0024366176,0.002454388,0.0
6.1,0.0024366176,0.002454388,0.0
6.2,0.0024366176,0.002454388,0.0
6.3,0.0024366176,0.002454388,0.0
6.4,0.0024366176,0.002454388,0.0
6.5,0.0012959775,0.0013003276,0.0
6.6,0.0012959775,0.0013003276,0.0
6.7,7.880303E-4,7.8668667E-4,0.0
6.8,7.232384E-4,7.2097476E-4,0.0
6.9,5.126059E-4,5.078881E-4,0.0
7.0,3.5369597E-4,3.470352E-4,0.0
7.1,1.825031E-4,1.7381045E-4,0.0
7.2,1.3089878E-4,1.2146162E-4,0.0
7.3,5.3007258E-5,4.2293344E-5,0.0
7.4,1.8265595E-5,9.262339E-6,0.0
7.5,1.3526024E-5,4.7217413E-6,0.0
7.6,9.922603E-6,2.3477146E-6,0.0
7.7,6.143408E-6,4.864509E-7,0.0
7.8,2.8641189E-6,6.556261E-8,0.0
7.9,1.3086925E-6,2.0328445E-8,0.0
