Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.015880952,0.016197218,0.0
6.1,0.015880952,0.016197218,0.0
6.2,0.007871548,0.007051031,0.0
6.3,0.007871548,0.007051031,0.0
6.4,0.0065179965,0.005533207,0.0
6.5,0.0057720304,0.004704331,0.0
6.6,0.0050424994,0.0039022067,0.0
6.7,0.004672008,0.003497526,0.0
6.8,0.0038943281,0.0026518742,0.0
6.9,0.0033031502,0.002025275,0.0
7.0,0.0026700313,0.0013499792,0.0
7.1,0.002313479,0.001086632,0.0
7.2,0.0018264982,6.5251015E-4,0.0
7.3,0.0013357349,3.675904E-4,0.0
7.4,0.0010622547,2.7370622E-4,0.0
7.5,6.093505E-4,1.8601023E-4,0.0
7.6,6.863536E-5,3.6856225E-5,0.0
