Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.06217949,0.10823222,0.0
6.1,0.06217949,0.10823222,0.0
6.2,0.061695136,0.10742422,0.0
6.3,0.06139677,0.10692139,0.0
6.4,0.060036868,0.10477759,0.0
6.5,0.059444077,0.10390743,0.0
6.6,0.057545185,0.100977406,0.0
6.7,0.057119697,0.10030951,0.0
6.8,0.056856725,0.09983825,0.0
6.9,0.056506127,0.09918974,0.0
7.0,0.055614736,0.0975905,0.0
7.1,0.05048634,0.08811502,0.0
7.2,0.04934009,0.085924275,0.0
7.3,0.048228268,0.08349375,0.0
7.4,0.046973653,0.08080361,0.0
7.5,0.03946433,0.065108575,0.0
7.6,0.038697794,0.06361635,0.0
7.7,0.032734364,0.052719146,0.0
7.8,0.030132094,0.04886459,0.0
7.9,0.023692891,0.03628943,0.0
8.0,0.017046256,0.021983644,0.0
8.1,0.009956728,0.008126086,0.0
8.2,0.0045001395,0.0022398732,0.0
8.3,0.0010342124,3.0144202E-4,0.0
