Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.012390262,0.014489741,0.0
6.1,0.012390262,0.014489741,0.0
6.2,0.008653872,0.010199159,0.0
6.3,0.008653872,0.010199159,0.0
6.4,0.0067301663,0.007999315,0.0
6.5,0.006543907,0.0077774143,0.0
6.6,0.005643701,0.0067021972,0.0
6.7,8.76385E-4,0.0011956188,0.0
6.8,7.620303E-4,0.0010504976,0.0
6.9,7.037667E-4,9.747358E-4,0.0
7.0,6.440897E-4,8.946053E-4,0.0
7.1,5.875135E-4,8.163621E-4,0.0
7.2,4.878418E-4,6.761801E-4,0.0
7.3,4.436259E-4,6.1513804E-4,0.0
7.4,3.5409955E-4,4.78401E-4,0.0
7.5,3.0399146E-4,4.0847395E-4,0.0
7.6,1.447063E-4,1.846775E-4,0.0
7.7,5.4947162E-5,6.760397E-5,0.0
7.8,6.6340967E-6,9.098755E-6,0.0
7.9,2.1267379E-6,3.3500949E-6,0.0
8.0,9.979741E-7,1.7773575E-6,0.0
