Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,7.645637E-4,7.6730887E-4,0.0
6.1,7.645637E-4,7.6730887E-4,0.0
6.2,7.645637E-4,7.6730887E-4,0.0
6.3,7.645637E-4,7.6730887E-4,0.0
6.4,5.4711284E-4,5.489643E-4,0.0
6.5,5.4711284E-4,5.489643E-4,0.0
6.6,4.414933E-4,4.4291426E-4,0.0
6.7,4.108819E-4,4.1209586E-4,0.0
6.8,3.6487455E-4,3.6589633E-4,0.0
6.9,3.0778843E-4,3.0848588E-4,0.0
7.0,2.5010316E-4,2.5048002E-4,0.0
7.1,2.1524953E-4,2.153689E-4,0.0
7.2,1.4726835E-4,1.4685837E-4,0.0
7.3,7.962996E-5,7.861649E-5,0.0
7.4,4.161893E-5,4.2021587E-5,0.0
7.5,2.2287857E-5,2.252883E-5,0.0
7.6,1.1378794E-5,1.1502354E-5,0.0
7.7,2.462619E-6,2.4861918E-6,0.0
7.8,3.861218E-8,3.8935738E-8,0.0
