Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.07177748,0.13826346,0.2
6.1,0.07177748,0.13826346,0.2
6.2,0.07177748,0.13826346,0.2
6.3,0.06914291,0.13355817,0.2
6.4,0.06914291,0.13355817,0.2
6.5,0.06530788,0.12669548,0.1
6.6,0.056403454,0.111012824,0.1
6.7,0.051936906,0.10278405,0.1
6.8,0.048912346,0.09626493,0.0
6.9,0.04780577,0.09387279,0.0
7.0,0.046384744,0.09088017,0.0
7.1,0.044737056,0.08722912,0.0
7.2,0.041300658,0.080056466,0.0
7.3,0.03971748,0.07545537,0.0
7.4,0.038480744,0.07202315,0.0
7.5,0.03724827,0.06884705,0.0
7.6,0.036463667,0.06691012,0.0
7.7,0.034406938,0.061973307,0.0
7.8,0.032343175,0.057154212,0.0
7.9,0.025666296,0.042145412,0.0
8.0,0.016667323,0.023207523,0.0
8.1,0.009055517,0.008020641,0.0
8.2,0.004078103,0.0021162108,0.0
8.3,0.0010342124,3.0144202E-4,0.0
