Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.014804244,0.01638888,0.0
6.1,0.014804244,0.01638888,0.0
6.2,0.014804244,0.01638888,0.0
6.3,0.010090181,0.010455431,0.0
6.4,0.010090181,0.010455431,0.0
6.5,0.010090181,0.010455431,0.0
6.6,0.010090181,0.010455431,0.0
6.7,0.010073971,0.010449092,0.0
6.8,0.0063546924,0.0059634475,0.0
6.9,0.0063546924,0.0059634475,0.0
7.0,0.0048284214,0.0041474486,0.0
7.1,0.00475278,0.0040874397,0.0
7.2,0.0046077054,0.0039843535,0.0
7.3,0.004463301,0.0038859458,0.0
7.4,0.0040888423,0.003508612,0.0
7.5,0.0025466895,0.0022074154,0.0
7.6,7.247352E-4,5.972956E-4,0.0
7.7,1.5613029E-4,1.2263104E-4,0.0
7.8,2.5143789E-5,1.3430989E-5,0.0
7.9,1.3632817E-6,1.4399099E-6,0.0
