Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.013860362,0.013936812,0.0
6.1,0.013860362,0.013936812,0.0
6.2,0.013860362,0.013936812,0.0
6.3,0.013860362,0.013936812,0.0
6.4,0.013860362,0.013936812,0.0
6.5,0.013860362,0.013936812,0.0
6.6,0.013808494,0.013873924,0.0
6.7,0.013808494,0.013873924,0.0
6.8,0.009902848,0.009057569,0.0
6.9,0.0098866755,0.009048514,0.0
7.0,0.008271185,0.0071251993,0.0
7.1,0.008198941,0.0070638196,0.0
7.2,0.008011877,0.0069241864,0.0
7.3,0.007555048,0.006539003,0.0
7.4,0.0066872234,0.005777479,0.0
7.5,0.0045955796,0.004025356,0.0
7.6,0.0016961104,0.0014850695,0.0
7.7,6.6514505E-4,5.9459393E-4,0.0
7.8,1.6004729E-4,1.6844535E-4,0.0
7.9,3.977493E-5,4.2061765E-5,0.0
