Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.047403704,0.08294702,0.0
6.1,0.046153355,0.08086889,0.0
6.2,0.0459107,0.08049958,0.0
6.3,0.04504866,0.079009645,0.0
6.4,0.043514993,0.07633482,0.0
6.5,0.04164765,0.07321394,0.0
6.6,0.04082218,0.071824886,0.0
6.7,0.039771806,0.07013334,0.0
6.8,0.037518036,0.06619501,0.0
6.9,0.033137884,0.058423672,0.0
7.0,0.027709642,0.048485532,0.0
7.1,0.022854926,0.039653435,0.0
7.2,0.017051157,0.029490659,0.0
7.3,0.0127141625,0.021928912,0.0
7.4,0.009777189,0.016799472,0.0
7.5,0.00657237,0.011143762,0.0
7.6,0.0024319198,0.004122683,0.0
7.7,2.0034213E-4,3.2313445E-4,0.0
7.8,1.3376492E-4,2.384298E-4,0.0
7.9,8.943657E-5,1.6572379E-4,0.0
8.0,6.161523E-5,1.2268242E-4,0.0
8.1,2.6811784E-5,5.0166538E-5,0.0
